"Time","Usage for esxilocal.hbmsolutions.mt","Usage for 0","Usage for 2","Usage for 1","Usage for 3","Usage in MHz for esxilocal.hbmsolutions.mt"
"2026-05-22T17:39:20.000Z",11.3,11.9,9.02,12.66,11.61,2125
"2026-05-22T17:39:40.000Z",14.22,14.06,6.91,16.83,19.08,2674
"2026-05-22T17:40:00.000Z",10.34,8.66,6.35,16.46,9.9,1944
"2026-05-22T17:40:20.000Z",15.25,17.56,8.81,15.97,18.67,2868
"2026-05-22T17:40:40.000Z",13.6,16.6,12.36,16.23,9.22,2558
"2026-05-22T17:41:00.000Z",15.83,15.54,6.54,10.73,30.49,2976
"2026-05-22T17:41:20.000Z",10.42,12.12,4.93,12.53,12.09,1959
"2026-05-22T17:41:40.000Z",10.36,14.57,8.13,12.86,5.87,1948
"2026-05-22T17:42:00.000Z",13.54,10.8,21.74,13.57,8.04,2546
"2026-05-22T17:42:20.000Z",10.21,13.83,11.26,10.84,4.91,1920
"2026-05-22T17:42:40.000Z",13.8,13.96,17.13,12.71,11.38,2594
"2026-05-22T17:43:00.000Z",13.47,16.63,11.05,11.63,14.59,2533
"2026-05-22T17:43:20.000Z",15.01,15.54,14.79,13.73,15.98,2822
"2026-05-22T17:43:40.000Z",13.77,14.96,21.59,12.3,6.23,2589
"2026-05-22T17:44:00.000Z",15.22,10.73,31.44,13.42,5.27,2861
"2026-05-22T17:44:20.000Z",14.46,13.35,24.06,13.83,6.61,2719
"2026-05-22T17:44:40.000Z",14.22,14.3,21.77,12.99,7.83,2675
"2026-05-22T17:45:00.000Z",12.33,11.12,18.55,13.02,6.64,2319
"2026-05-22T17:45:20.000Z",14.91,14.78,12.23,14.87,17.77,2804
"2026-05-22T17:45:40.000Z",11.39,15.57,7.48,10.75,11.75,2141
"2026-05-22T17:46:00.000Z",17.87,14.02,17.54,18.68,21.24,3360
"2026-05-22T17:46:20.000Z",13.07,16.33,3.79,14.26,17.92,2458
"2026-05-22T17:46:40.000Z",11.77,14.68,8.33,16,8.05,2213
"2026-05-22T17:47:00.000Z",16.6,29.17,14.72,8.09,14.44,3122
"2026-05-22T17:47:20.000Z",15.04,22.32,17.73,5.29,14.81,2827
"2026-05-22T17:47:40.000Z",13.96,6.25,11.55,23.84,14.2,2625
"2026-05-22T17:48:00.000Z",9.72,3.88,14.02,11.42,9.54,1827
"2026-05-22T17:48:20.000Z",13.51,21.62,12.52,4.72,15.17,2540
"2026-05-22T17:48:40.000Z",13.16,21.94,11.75,5.02,13.92,2474
"2026-05-22T17:49:00.000Z",12.39,7.66,13.36,17.85,10.7,2330
"2026-05-22T17:49:20.000Z",14.28,20.63,14.19,8.31,14,2686
"2026-05-22T17:49:40.000Z",14.06,16.48,16.17,9.98,13.61,2644
"2026-05-22T17:50:00.000Z",15.61,17.07,12.93,14.87,17.56,2935
"2026-05-22T17:50:20.000Z",14.19,20.3,14.03,5.97,16.47,2668
"2026-05-22T17:50:40.000Z",11.55,16.29,12.52,13.04,4.36,2172
"2026-05-22T17:51:00.000Z",10.5,14.62,13.29,10.46,3.64,1975
"2026-05-22T17:51:20.000Z",16.72,13.87,18.44,15.52,19.07,3145
"2026-05-22T17:51:40.000Z",13.78,17.42,16.28,16.76,4.65,2591
"2026-05-22T17:52:00.000Z",9.99,10.35,12.22,13.07,4.32,1879
"2026-05-22T17:52:20.000Z",12.97,16.33,18.39,13.66,3.52,2439
"2026-05-22T17:52:40.000Z",12.97,11.94,5.36,13.28,21.29,2438
"2026-05-22T17:53:00.000Z",12.64,12.8,19.16,10.82,7.77,2376
"2026-05-22T17:53:20.000Z",16.99,14.96,18.29,12.61,22.09,3194
"2026-05-22T17:53:40.000Z",15.21,14.06,18.29,11.05,17.44,2860
"2026-05-22T17:54:00.000Z",9.46,9.7,11.73,11.38,5.05,1780
"2026-05-22T17:54:20.000Z",11.74,11.63,4.37,15.76,15.19,2207
"2026-05-22T17:54:40.000Z",10.18,4.86,14.63,4.72,16.49,1913
"2026-05-22T17:55:00.000Z",11,11.81,11.56,8.41,12.24,2069
"2026-05-22T17:55:20.000Z",13.03,19.44,16.84,5.14,10.72,2451
"2026-05-22T17:55:40.000Z",13.04,22.65,13.39,4.24,11.9,2452
"2026-05-22T17:56:00.000Z",14.46,5.2,12.89,24.71,15.03,2718
"2026-05-22T17:56:20.000Z",10.43,6.17,13.53,6.5,15.52,1961
"2026-05-22T17:56:40.000Z",12.12,9.01,15.23,8.79,15.48,2280
"2026-05-22T17:57:00.000Z",12.03,9.5,14.67,8.06,15.91,2263
"2026-05-22T17:57:20.000Z",14.87,13.08,18.83,8.74,18.85,2797
"2026-05-22T17:57:40.000Z",13.61,6.44,17.74,11.68,18.58,2559
"2026-05-22T17:58:00.000Z",14.28,15.53,17.93,6.3,17.36,2685
"2026-05-22T17:58:20.000Z",19.44,30.8,22,7.25,17.7,3655
"2026-05-22T17:58:40.000Z",13.77,4.53,13.75,21.55,15.24,2588
"2026-05-22T17:59:00.000Z",19.27,13.44,14.72,23.36,25.56,3623
"2026-05-22T17:59:20.000Z",13.69,12.96,21.69,14.99,5.13,2575
"2026-05-22T17:59:40.000Z",13.04,14.07,20.25,12.87,4.96,2451
"2026-05-22T18:00:00.000Z",12.03,11.95,18.17,10.28,7.71,2262
"2026-05-22T18:00:20.000Z",13.98,15.77,12.24,19.21,8.69,2629
"2026-05-22T18:00:40.000Z",12.89,14.84,10.18,15.29,11.24,2423
"2026-05-22T18:01:00.000Z",14.91,15.07,9.01,15.2,20.38,2804
"2026-05-22T18:01:20.000Z",18.32,17.24,32.57,16.3,7.16,3444
"2026-05-22T18:01:40.000Z",15.18,13.77,18.55,13.76,14.64,2854
"2026-05-22T18:02:00.000Z",13.6,13.92,6.17,13.75,20.57,2558
"2026-05-22T18:02:20.000Z",14.76,14.19,21.87,14.16,8.84,2776
"2026-05-22T18:02:40.000Z",13.5,16.9,9.67,16.6,10.82,2538
"2026-05-22T18:03:00.000Z",19.3,21.34,25.84,19.9,10.12,3629
"2026-05-22T18:03:20.000Z",18.3,19.75,18.86,19.52,15.06,3440
"2026-05-22T18:03:40.000Z",16.37,20.59,8.35,19.37,17.18,3079
"2026-05-22T18:04:00.000Z",12.62,14.78,10.57,16.53,8.59,2372
"2026-05-22T18:04:20.000Z",17.28,14.95,15.08,14.58,24.49,3248
"2026-05-22T18:04:40.000Z",15.52,18.04,11.99,15.59,16.44,2918
"2026-05-22T18:05:00.000Z",18.69,20.69,26.83,12.32,14.93,3514
"2026-05-22T18:05:20.000Z",17.18,24.23,18.2,7.4,18.88,3229
"2026-05-22T18:05:40.000Z",14.48,10.43,20.17,4.52,22.82,2724
"2026-05-22T18:06:00.000Z",13.35,5.06,16.66,20.49,11.21,2511
"2026-05-22T18:06:20.000Z",10.32,8.66,11.48,6.48,14.66,1941
"2026-05-22T18:06:40.000Z",11.11,5.12,16.79,4.21,18.34,2090
"2026-05-22T18:07:00.000Z",17.81,35.6,13.14,4.12,18.38,3349
"2026-05-22T18:07:20.000Z",14.42,18.66,15.36,7.34,16.31,2711
"2026-05-22T18:07:40.000Z",12.35,9.96,15.43,12.85,11.15,2322
"2026-05-22T18:08:00.000Z",13.78,13.78,5.34,14.7,21.3,2591
"2026-05-22T18:08:20.000Z",14.27,14.91,17.9,12.82,11.44,2683
"2026-05-22T18:08:40.000Z",11.45,12.76,10.5,14.35,8.2,2154
"2026-05-22T18:09:00.000Z",14.29,14.82,7.25,13.77,21.33,2687
"2026-05-22T18:09:20.000Z",14.66,12.24,14.45,15.36,16.61,2757
"2026-05-22T18:09:40.000Z",11.94,12.76,10.44,14.04,10.51,2245
"2026-05-22T18:10:00.000Z",12.89,16.59,12.59,17.53,4.86,2424
"2026-05-22T18:10:20.000Z",12.25,15.82,7.06,15.5,10.6,2303
"2026-05-22T18:10:40.000Z",16.86,14.82,18.83,15.01,18.79,3170
"2026-05-22T18:11:00.000Z",14.08,16.1,4.35,15,20.86,2647
"2026-05-22T18:11:20.000Z",15.27,13.87,20.3,15.76,11.16,2872
"2026-05-22T18:11:40.000Z",11.61,13.56,4.45,15.97,12.48,2184
"2026-05-22T18:12:00.000Z",13.9,14.34,9.1,14.9,17.23,2613
"2026-05-22T18:12:20.000Z",10.81,14.81,3.84,13.09,11.49,2032
"2026-05-22T18:12:40.000Z",14.44,14.99,9.88,13.21,19.69,2716
"2026-05-22T18:13:00.000Z",15.76,15.51,5.22,14.12,28.18,2962
"2026-05-22T18:13:20.000Z",15.96,12.96,10.56,13.33,26.99,3001
"2026-05-22T18:13:40.000Z",11.43,6,15.68,9.52,14.53,2150
"2026-05-22T18:14:00.000Z",15.09,19.04,19.33,13.61,8.4,2838
"2026-05-22T18:14:20.000Z",10.88,14.47,4.58,12.18,12.28,2045
"2026-05-22T18:14:40.000Z",14.46,15.56,19.85,13.51,8.9,2718
"2026-05-22T18:15:00.000Z",15.46,13.14,33.02,9.57,6.11,2907
"2026-05-22T18:15:20.000Z",20.43,8.15,21.03,31.2,21.36,3842
"2026-05-22T18:15:40.000Z",14.77,21.5,12.7,9.73,15.15,2777
"2026-05-22T18:16:00.000Z",10.89,11.38,15.31,3.83,13.03,2047
"2026-05-22T18:16:20.000Z",15.39,21.97,14.69,9.72,15.18,2894
"2026-05-22T18:16:40.000Z",15.96,24.83,16.99,8.68,13.35,3001
"2026-05-22T18:17:00.000Z",13.67,20.77,13.56,4.53,15.83,2571
"2026-05-22T18:17:20.000Z",15.95,12.99,11.87,14.35,24.57,2998
"2026-05-22T18:17:40.000Z",13.88,12.66,14.33,11.75,16.77,2609
"2026-05-22T18:18:00.000Z",17.08,13.9,9.27,16.34,28.81,3211
"2026-05-22T18:18:20.000Z",12.56,14.8,9.04,14.51,11.88,2361
"2026-05-22T18:18:40.000Z",18.68,18.55,20.11,15.37,20.69,3512
"2026-05-22T18:19:00.000Z",15.46,12.46,26.76,17.01,5.6,2907
"2026-05-22T18:19:20.000Z",14.03,10.16,8.85,14.28,22.83,2638
"2026-05-22T18:19:40.000Z",11.43,11.1,13.44,12.38,8.81,2150
"2026-05-22T18:20:00.000Z",10.79,11.72,5.6,14.54,11.31,2029
"2026-05-22T18:20:20.000Z",16.73,19.2,5.14,25,17.58,3146
"2026-05-22T18:20:40.000Z",12.19,9.28,3.89,14,21.6,2293
"2026-05-22T18:21:00.000Z",20.13,24.4,19.03,22,15.09,3785
"2026-05-22T18:21:20.000Z",22.94,20.06,26.37,23.49,21.83,4313
"2026-05-22T18:21:40.000Z",36.81,37.84,30.68,43.75,34.98,6921
"2026-05-22T18:22:00.000Z",46.39,45.72,46.42,47.64,45.78,8721
"2026-05-22T18:22:20.000Z",41.94,30.48,59.98,16.91,60.38,7885
"2026-05-22T18:22:40.000Z",33.76,27.94,47.64,16.91,42.56,6348
"2026-05-22T18:23:00.000Z",16.21,22.32,9.85,26.4,6.29,3049
"2026-05-22T18:23:20.000Z",17.6,27.55,16.91,19.53,6.4,3309
"2026-05-22T18:23:40.000Z",20.71,20.82,25.38,10.79,25.86,3894
