"Time","Usage for esxilocal.hbmsolutions.mt","Usage for 0","Usage for 2","Usage for 1","Usage for 3","Usage in MHz for esxilocal.hbmsolutions.mt"
"2026-05-16T17:17:00.000Z",21.43,8.51,27.89,21.28,28.06,4030
"2026-05-16T17:17:20.000Z",21.84,24.28,27.91,6.46,28.72,4107
"2026-05-16T17:17:40.000Z",31.33,7.53,46.55,21.49,49.77,5891
"2026-05-16T17:18:00.000Z",32.74,11.58,52.06,10.96,56.36,6156
"2026-05-16T17:18:20.000Z",35.36,9.67,56.72,15.1,59.93,6648
"2026-05-16T17:18:40.000Z",34.76,34.44,44.31,20.23,40.06,6535
"2026-05-16T17:19:00.000Z",25.07,29.46,12.86,34.17,23.77,4713
"2026-05-16T17:19:20.000Z",18.48,27.05,13.49,24.01,9.39,3475
"2026-05-16T17:19:40.000Z",20.68,31.39,15.01,30.2,6.12,3889
"2026-05-16T17:20:00.000Z",24.24,30.03,24.42,31.26,11.25,4557
"2026-05-16T17:20:20.000Z",24.33,30.88,22.52,31.56,12.35,4574
"2026-05-16T17:20:40.000Z",22.08,20.49,18.59,17.8,31.43,4151
"2026-05-16T17:21:00.000Z",26.74,9.62,35.54,25.33,36.48,5028
"2026-05-16T17:21:20.000Z",26.47,24.3,36.8,12.83,31.93,4976
"2026-05-16T17:21:40.000Z",19.81,10.68,27.36,10.17,31.02,3724
"2026-05-16T17:22:00.000Z",29.04,14.74,45.49,14.73,41.18,5459
"2026-05-16T17:22:20.000Z",20.92,30.39,11.4,30.96,10.91,3933
"2026-05-16T17:22:40.000Z",33.23,32.39,39.65,25.51,35.38,6248
"2026-05-16T17:23:00.000Z",25.55,7.66,30.49,32.96,31.11,4805
"2026-05-16T17:23:20.000Z",21.71,5.71,28.09,25,28.05,4082
"2026-05-16T17:23:40.000Z",22.81,32.73,24.36,9.78,24.38,4289
"2026-05-16T17:24:00.000Z",17.04,4.39,21.81,18.92,23.03,3204
"2026-05-16T17:24:20.000Z",19.9,10.08,23.92,23,22.59,3741
"2026-05-16T17:24:40.000Z",18.5,6.76,20.45,23.37,23.42,3478
"2026-05-16T17:25:00.000Z",16.14,5.79,26,6.3,26.49,3036
"2026-05-16T17:25:20.000Z",18.26,9.12,24.37,10.48,29.07,3433
"2026-05-16T17:25:40.000Z",18.1,9.9,20.36,20.14,21.99,3403
"2026-05-16T17:26:00.000Z",19.42,8.41,26.18,21.77,21.32,3652
"2026-05-16T17:26:20.000Z",20.41,5.29,23.25,29.9,23.22,3838
"2026-05-16T17:26:40.000Z",15.57,4.06,18.72,14.5,24.98,2927
"2026-05-16T17:27:00.000Z",15.56,6.95,20.04,12.83,22.42,2926
"2026-05-16T17:27:20.000Z",13.45,7.52,21.61,4.02,20.65,2530
"2026-05-16T17:27:40.000Z",14.27,11.49,19.77,7.9,17.93,2683
"2026-05-16T17:28:00.000Z",18.73,20.92,22.52,5.67,25.81,3522
"2026-05-16T17:28:20.000Z",19.42,4.67,28.52,21.79,22.71,3652
"2026-05-16T17:28:40.000Z",14.44,9.4,21.23,8.4,18.73,2715
"2026-05-16T17:29:00.000Z",20.99,18.14,20.61,19.01,26.2,3947
"2026-05-16T17:29:20.000Z",24.67,32.56,30.03,7.34,28.76,4639
"2026-05-16T17:29:40.000Z",14.74,8.38,20.48,8.3,21.8,2772
"2026-05-16T17:30:00.000Z",14.85,5.38,19.63,8.51,25.87,2791
"2026-05-16T17:30:20.000Z",19.77,10.01,29.26,9.54,30.28,3717
"2026-05-16T17:30:40.000Z",14.64,8.17,19.75,8.15,22.48,2752
"2026-05-16T17:31:00.000Z",15.27,7.67,17.56,8.65,27.19,2871
"2026-05-16T17:31:20.000Z",20.05,18.57,22.89,16.93,21.82,3770
"2026-05-16T17:31:40.000Z",15.32,4.51,22.44,13.81,20.52,2881
"2026-05-16T17:32:00.000Z",20.02,18.95,19.12,18.74,23.27,3764
"2026-05-16T17:32:20.000Z",18.37,5,20.06,27.06,21.34,3453
"2026-05-16T17:32:40.000Z",22.96,6.04,24.06,40.62,21.11,4317
"2026-05-16T17:33:00.000Z",16.59,4.75,18.31,16.23,27.06,3119
"2026-05-16T17:33:20.000Z",18.9,10.12,22.93,19.37,23.16,3553
"2026-05-16T17:33:40.000Z",17.64,5.28,21.95,21.65,21.68,3316
"2026-05-16T17:34:00.000Z",15.34,6.66,20.97,10.56,23.15,2884
"2026-05-16T17:34:20.000Z",19.47,23.51,25.21,8.88,20.29,3661
"2026-05-16T17:34:40.000Z",18.34,7.78,25.21,21.36,19.01,3448
"2026-05-16T17:35:00.000Z",17.71,8.76,23.59,17.53,20.98,3331
"2026-05-16T17:35:20.000Z",16.83,16.14,24.38,4.46,22.36,3165
"2026-05-16T17:35:40.000Z",19.12,21.48,25.44,4.82,24.72,3594
"2026-05-16T17:36:00.000Z",20.23,19.74,22.17,17.97,21.04,3803
"2026-05-16T17:36:20.000Z",17.43,19.28,23.23,5.56,21.64,3277
"2026-05-16T17:36:40.000Z",16.24,7.83,22.75,11.85,22.54,3054
"2026-05-16T17:37:00.000Z",15.08,11.78,19.76,5.39,23.39,2835
"2026-05-16T17:37:20.000Z",15.8,5.39,23.87,7.43,26.53,2972
"2026-05-16T17:37:40.000Z",15.08,11.44,21.72,7.69,19.46,2835
"2026-05-16T17:38:00.000Z",18.85,8.64,22.64,20.04,24.07,3544
"2026-05-16T17:38:20.000Z",19.48,7.85,23.48,23.3,23.3,3663
"2026-05-16T17:38:40.000Z",19.65,5.09,24.01,23.25,26.25,3695
"2026-05-16T17:39:00.000Z",17.93,4.37,27.2,15.63,24.5,3371
"2026-05-16T17:39:20.000Z",20.1,30.06,22.92,6.04,21.38,3779
"2026-05-16T17:39:40.000Z",18.73,20.06,21.66,12.81,20.37,3521
"2026-05-16T17:40:00.000Z",19.13,13.31,21.73,18.66,22.83,3597
"2026-05-16T17:40:20.000Z",19.98,10.27,23.1,17.17,29.4,3757
"2026-05-16T17:40:40.000Z",18.17,19.06,23.81,6.51,23.3,3416
"2026-05-16T17:41:00.000Z",21.71,27.38,24.21,8.5,26.76,4082
"2026-05-16T17:41:20.000Z",18.21,25.81,21.03,5.23,20.78,3425
"2026-05-16T17:41:40.000Z",15.4,10.77,20.11,6.52,24.19,2896
"2026-05-16T17:42:00.000Z",18.5,21.3,19.39,9.76,23.53,3478
"2026-05-16T17:42:20.000Z",19.28,9.25,21.35,20.23,26.28,3625
"2026-05-16T17:42:40.000Z",23.51,15.92,20.77,33.66,23.68,4420
"2026-05-16T17:43:00.000Z",18.35,7.6,21.76,21.45,22.6,3450
"2026-05-16T17:43:20.000Z",19.97,6.06,26.29,22.85,24.66,3754
"2026-05-16T17:43:40.000Z",16.78,5.98,21.51,18.04,21.58,3154
"2026-05-16T17:44:00.000Z",25.9,24.49,31.23,15.53,32.35,4870
"2026-05-16T17:44:20.000Z",34.49,35.45,23.28,34.85,44.36,6484
"2026-05-16T17:44:40.000Z",50.98,48.56,57.11,55.36,42.89,9585
"2026-05-16T17:45:00.000Z",34.59,20.17,51.95,13.09,53.16,6504
"2026-05-16T17:45:20.000Z",35.14,16.39,53.22,17.36,53.59,6607
"2026-05-16T17:45:40.000Z",18.75,7.37,26.39,10.62,30.63,3526
