"Time","Active for esxidr.hbmsolutions.mt","Swap consumed for esxidr.hbmsolutions.mt","Granted for esxidr.hbmsolutions.mt","Shared common for esxidr.hbmsolutions.mt","Ballooned memory for esxidr.hbmsolutions.mt","Host consumed % for esxidr.hbmsolutions.mt","Consumed for esxidr.hbmsolutions.mt"
"2026-05-22T17:47:20.000Z",92960,0,369440,8,0,17.88,1875216
"2026-05-22T17:47:40.000Z",92960,0,369440,8,0,17.88,1875224
"2026-05-22T17:48:00.000Z",92960,0,369440,8,0,17.88,1875228
"2026-05-22T17:48:20.000Z",95448,0,369440,8,0,17.88,1875236
"2026-05-22T17:48:40.000Z",95448,0,369440,8,0,17.88,1875236
"2026-05-22T17:49:00.000Z",95516,0,369440,8,0,17.88,1875240
"2026-05-22T17:49:20.000Z",93304,0,369440,8,0,17.88,1875240
"2026-05-22T17:49:40.000Z",93304,0,369440,8,0,17.88,1875240
"2026-05-22T17:50:00.000Z",93324,0,369440,8,0,17.88,1875524
"2026-05-22T17:50:20.000Z",90980,0,369440,8,0,17.88,1875436
"2026-05-22T17:50:40.000Z",90700,0,369440,8,0,17.87,1874032
"2026-05-22T17:51:00.000Z",90964,0,369440,8,0,17.92,1879444
"2026-05-22T17:51:20.000Z",93428,0,369440,8,0,17.84,1871132
"2026-05-22T17:51:40.000Z",93664,0,369440,8,0,17.85,1871648
"2026-05-22T17:52:00.000Z",94336,0,369440,8,0,17.89,1876196
"2026-05-22T17:52:20.000Z",94624,0,369440,8,0,17.84,1870728
"2026-05-22T17:52:40.000Z",94804,0,369440,8,0,17.84,1871032
"2026-05-22T17:53:00.000Z",96008,0,369440,8,0,17.85,1871720
"2026-05-22T17:53:20.000Z",91944,0,369440,8,0,17.85,1871720
"2026-05-22T17:53:40.000Z",91944,0,369440,8,0,17.85,1871728
"2026-05-22T17:54:00.000Z",91944,0,369440,8,0,17.85,1871740
"2026-05-22T17:54:20.000Z",95636,0,369440,8,0,17.85,1871740
"2026-05-22T17:54:40.000Z",95636,0,369440,8,0,17.85,1871800
"2026-05-22T17:55:00.000Z",95648,0,369440,8,0,17.85,1872060
"2026-05-22T17:55:20.000Z",87760,0,369440,8,0,17.86,1872612
"2026-05-22T17:55:40.000Z",87596,0,369440,8,0,17.86,1873112
"2026-05-22T17:56:00.000Z",87768,0,369440,8,0,17.9,1877696
"2026-05-22T17:56:20.000Z",95528,0,369440,8,0,17.86,1873512
"2026-05-22T17:56:40.000Z",95756,0,369440,8,0,17.87,1873672
"2026-05-22T17:57:00.000Z",96168,0,369440,8,0,17.91,1878056
"2026-05-22T17:57:20.000Z",94164,0,369440,8,0,17.86,1872948
"2026-05-22T17:57:40.000Z",94264,0,369440,8,0,17.86,1872976
"2026-05-22T17:58:00.000Z",94496,0,369440,8,0,17.85,1872568
"2026-05-22T17:58:20.000Z",92364,0,369440,8,0,17.85,1871908
"2026-05-22T17:58:40.000Z",92544,0,369440,8,0,17.85,1872072
"2026-05-22T17:59:00.000Z",93752,0,369440,8,0,17.86,1872788
"2026-05-22T17:59:20.000Z",92676,0,369440,8,0,17.86,1872792
"2026-05-22T17:59:40.000Z",92676,0,369440,8,0,17.86,1872792
"2026-05-22T18:00:00.000Z",92788,0,369440,8,0,17.86,1873044
"2026-05-22T18:00:20.000Z",94132,0,369440,8,0,17.86,1873608
"2026-05-22T18:00:40.000Z",93928,0,369440,8,0,17.85,1872516
"2026-05-22T18:01:00.000Z",94064,0,369440,8,0,17.89,1875856
"2026-05-22T18:01:20.000Z",92276,0,369440,8,0,17.89,1876024
"2026-05-22T18:01:40.000Z",95388,0,369440,8,0,17.92,1879668
"2026-05-22T18:02:00.000Z",96056,0,369440,8,0,17.97,1884608
"2026-05-22T18:02:20.000Z",96056,0,369440,8,0,17.92,1879772
"2026-05-22T18:02:40.000Z",92816,0,369440,8,0,17.92,1879776
"2026-05-22T18:03:00.000Z",93240,0,369440,8,0,17.93,1880392
"2026-05-22T18:03:20.000Z",93240,0,369440,8,0,17.93,1880392
"2026-05-22T18:03:40.000Z",90676,0,369440,8,0,17.93,1880392
"2026-05-22T18:04:00.000Z",90676,0,369440,8,0,17.93,1880404
"2026-05-22T18:04:20.000Z",90680,0,369440,8,0,17.93,1880404
"2026-05-22T18:04:40.000Z",93836,0,369440,8,0,17.93,1880468
"2026-05-22T18:05:00.000Z",93848,0,369440,8,0,17.94,1881692
"2026-05-22T18:05:20.000Z",93856,0,369440,8,0,17.95,1882512
"2026-05-22T18:05:40.000Z",94536,0,369440,8,0,17.93,1880376
"2026-05-22T18:06:00.000Z",94276,0,369440,8,0,17.97,1884564
"2026-05-22T18:06:20.000Z",92832,0,369440,8,0,17.85,1872208
"2026-05-22T18:06:40.000Z",94956,0,369440,8,0,17.86,1873300
"2026-05-22T18:07:00.000Z",95592,0,369440,8,0,17.91,1878108
"2026-05-22T18:07:20.000Z",95792,0,369440,8,0,17.86,1873080
"2026-05-22T18:07:40.000Z",94012,0,369440,8,0,17.86,1873380
"2026-05-22T18:08:00.000Z",94032,0,369440,8,0,17.86,1873460
"2026-05-22T18:08:20.000Z",94032,0,369440,8,0,17.86,1873460
"2026-05-22T18:08:40.000Z",89440,0,369440,8,0,17.86,1873460
"2026-05-22T18:09:00.000Z",89864,0,369440,8,0,17.86,1873592
"2026-05-22T18:09:20.000Z",89864,0,369440,8,0,17.86,1873592
"2026-05-22T18:09:40.000Z",93488,0,369440,8,0,17.89,1875836
"2026-05-22T18:10:00.000Z",93500,0,369440,8,0,17.89,1876100
"2026-05-22T18:10:20.000Z",93608,0,369440,8,0,17.89,1876072
"2026-05-22T18:10:40.000Z",95648,0,369440,8,0,17.87,1874228
"2026-05-22T18:11:00.000Z",96024,0,369440,8,0,17.92,1879248
"2026-05-22T18:11:20.000Z",96124,0,369440,8,0,17.87,1874436
"2026-05-22T18:11:40.000Z",92292,0,369440,8,0,17.87,1874444
"2026-05-22T18:12:00.000Z",94656,0,369440,8,0,17.92,1879300
"2026-05-22T18:12:20.000Z",94656,0,369440,8,0,17.87,1874452
"2026-05-22T18:12:40.000Z",94664,0,369440,8,0,17.87,1874452
"2026-05-22T18:13:00.000Z",93968,0,369440,8,0,17.87,1874460
"2026-05-22T18:13:20.000Z",93968,0,369440,8,0,17.87,1874460
"2026-05-22T18:13:40.000Z",93968,0,369440,8,0,17.87,1874472
"2026-05-22T18:14:00.000Z",95384,0,369440,8,0,17.87,1874476
"2026-05-22T18:14:20.000Z",95384,0,369440,8,0,17.87,1874480
"2026-05-22T18:14:40.000Z",95384,0,369440,8,0,17.87,1874540
"2026-05-22T18:15:00.000Z",91364,0,369440,8,0,17.88,1874764
"2026-05-22T18:15:20.000Z",91328,0,369440,8,0,17.88,1875336
"2026-05-22T18:15:40.000Z",91032,0,369440,8,0,17.87,1874504
"2026-05-22T18:16:00.000Z",95332,0,369440,8,0,17.91,1878800
"2026-05-22T18:16:20.000Z",94900,0,369440,8,0,17.86,1872868
"2026-05-22T18:16:40.000Z",94308,0,369440,8,0,17.86,1872760
"2026-05-22T18:17:00.000Z",88988,0,369440,8,0,17.9,1877720
"2026-05-22T18:17:20.000Z",88504,0,369440,8,0,17.85,1871948
"2026-05-22T18:17:40.000Z",88740,0,369440,8,0,17.85,1872260
"2026-05-22T18:18:00.000Z",96452,0,369440,8,0,17.85,1872352
"2026-05-22T18:18:20.000Z",96452,0,369440,8,0,17.85,1872352
"2026-05-22T18:18:40.000Z",96452,0,369440,8,0,17.85,1872356
"2026-05-22T18:19:00.000Z",91928,0,369440,8,0,17.86,1872812
"2026-05-22T18:19:20.000Z",91928,0,369440,8,0,17.86,1872812
"2026-05-22T18:19:40.000Z",91928,0,369440,8,0,17.86,1872812
"2026-05-22T18:20:00.000Z",95472,0,369440,8,0,17.86,1873080
"2026-05-22T18:20:20.000Z",95480,0,369440,8,0,17.87,1873948
"2026-05-22T18:20:40.000Z",94872,0,369440,8,0,17.86,1873276
"2026-05-22T18:21:00.000Z",91584,0,369440,8,0,17.9,1877500
"2026-05-22T18:21:20.000Z",92128,0,369440,8,0,18.14,1902016
"2026-05-22T18:21:40.000Z",113648,0,452024,8,0,18.69,1960356
"2026-05-22T18:22:00.000Z",138044,0,452244,8,0,18.75,1966260
"2026-05-22T18:22:20.000Z",138068,0,452260,8,0,18.7,1961520
"2026-05-22T18:22:40.000Z",3153820,0,2566628,8,0,40.27,4222592
"2026-05-22T18:23:00.000Z",3165628,0,2889572,8,0,42.57,4464376
"2026-05-22T18:23:20.000Z",3169892,0,2895732,8,0,42.65,4471936
"2026-05-22T18:23:40.000Z",3122624,0,2903956,8,0,42.72,4479072
"2026-05-22T18:24:00.000Z",3122324,0,2944472,8,0,43.28,4538304
"2026-05-22T18:24:20.000Z",3107708,0,2955184,8,0,43.11,4520044
"2026-05-22T18:24:40.000Z",2521676,0,2987284,8,0,43.8,4592332
"2026-05-22T18:25:00.000Z",2522452,0,3137444,8,0,44.86,4703676
