"Time","Active for esxilocal.hbmsolutions.mt","Swap consumed for esxilocal.hbmsolutions.mt","Granted for esxilocal.hbmsolutions.mt","Shared common for esxilocal.hbmsolutions.mt","Ballooned memory for esxilocal.hbmsolutions.mt","Host consumed % for esxilocal.hbmsolutions.mt","Consumed for esxilocal.hbmsolutions.mt"
"2026-05-20T17:01:40.000Z",4783956,2515460,8341376,39712,0,92.53,9702340
"2026-05-20T17:02:00.000Z",4469304,2513676,8342080,40964,0,92.48,9696392
"2026-05-20T17:02:20.000Z",4535616,2500812,8330584,40296,0,92.49,9698320
"2026-05-20T17:02:40.000Z",4366968,2500052,8328092,40008,0,92.54,9703040
"2026-05-20T17:03:00.000Z",4553896,2498784,8331024,40036,0,92.5,9698696
"2026-05-20T17:03:20.000Z",4502728,2498060,8325268,40000,0,92.47,9695788
"2026-05-20T17:03:40.000Z",4575400,2497776,8329256,40644,0,92.48,9696276
"2026-05-20T17:04:00.000Z",4323244,2497392,8329248,40608,0,92.47,9696064
"2026-05-20T17:04:20.000Z",4290744,2496744,8330016,40572,0,92.49,9697672
"2026-05-20T17:04:40.000Z",4206880,2496360,8329208,40544,0,92.49,9697936
"2026-05-20T17:05:00.000Z",4143044,2492112,8327272,40576,0,92.49,9697372
"2026-05-20T17:05:20.000Z",4122616,2491716,8326704,41112,0,92.48,9696924
"2026-05-20T17:05:40.000Z",4122628,2491020,8327820,41072,0,92.49,9697392
"2026-05-20T17:06:00.000Z",3996800,2488072,8327524,41160,0,92.49,9698000
"2026-05-20T17:06:20.000Z",3985932,2487672,8327504,41428,0,92.49,9698084
"2026-05-20T17:06:40.000Z",3881076,2479736,8327924,41912,0,92.51,9700284
"2026-05-20T17:07:00.000Z",3881076,2478880,8320676,42428,0,92.47,9695964
"2026-05-20T17:07:20.000Z",3885672,2472068,8313636,41784,0,92.47,9695844
"2026-05-20T17:07:40.000Z",3812268,2466868,8311352,42168,0,92.56,9705212
"2026-05-20T17:08:00.000Z",3812268,2428756,8287912,42780,0,92.48,9697176
"2026-05-20T17:08:20.000Z",4104360,2421172,8278612,43404,0,92.45,9694116
"2026-05-20T17:08:40.000Z",4104360,2418260,8289524,42948,0,92.54,9703348
"2026-05-20T17:09:00.000Z",4104360,2417216,8296636,43820,0,92.59,9707828
"2026-05-20T17:09:20.000Z",3892052,2416508,8277808,43528,0,92.46,9695120
"2026-05-20T17:09:40.000Z",3934000,2412760,8270752,44268,0,92.46,9694660
"2026-05-20T17:10:00.000Z",3934000,2411692,8268976,44352,0,92.46,9694756
"2026-05-20T17:10:20.000Z",4175732,2411116,8273424,45196,0,92.49,9697796
"2026-05-20T17:10:40.000Z",4091964,2410628,8280128,45292,0,92.53,9702064
"2026-05-20T17:11:00.000Z",4092408,2404908,8292088,42752,0,92.63,9712896
"2026-05-20T17:11:20.000Z",4205112,2413184,8301072,42328,0,92.63,9712708
"2026-05-20T17:11:40.000Z",4193364,2415260,8296716,42716,0,92.59,9708176
"2026-05-20T17:12:00.000Z",4193552,2413760,8301184,42724,0,92.59,9708760
"2026-05-20T17:12:20.000Z",3854540,2413260,8315168,43164,0,92.75,9725196
"2026-05-20T17:12:40.000Z",3801292,2412508,8318732,43204,0,92.75,9724780
"2026-05-20T17:13:00.000Z",3822340,2411200,8322268,43076,0,92.75,9725028
"2026-05-20T17:13:20.000Z",3892640,2410440,8324796,43272,0,92.75,9724620
"2026-05-20T17:13:40.000Z",3890264,2439528,8238436,43208,0,92.65,9714252
"2026-05-20T17:14:00.000Z",3893020,2436796,8266120,44180,0,92.64,9713748
"2026-05-20T17:14:20.000Z",4221932,2446492,8266140,44388,0,92.61,9710812
"2026-05-20T17:14:40.000Z",4314116,2446208,8278364,43896,0,92.71,9720392
"2026-05-20T17:15:00.000Z",4314128,2445124,8286024,43864,0,92.74,9724356
"2026-05-20T17:15:20.000Z",4661312,2452504,8269240,43260,0,92.69,9718372
"2026-05-20T17:15:40.000Z",4689264,2451668,8280144,43500,0,92.7,9719408
"2026-05-20T17:16:00.000Z",4689268,2450436,8285536,43576,0,92.73,9723280
"2026-05-20T17:16:20.000Z",4309616,2491760,8258900,43808,0,92.64,9713356
"2026-05-20T17:16:40.000Z",4215520,2495056,8262876,43760,0,92.45,9693572
"2026-05-20T17:17:00.000Z",4215020,2494188,8268696,44028,0,92.44,9692244
"2026-05-20T17:17:20.000Z",4121396,2493480,8274000,43768,0,92.45,9694032
"2026-05-20T17:17:40.000Z",3890024,2508596,8286712,44004,0,92.55,9703768
"2026-05-20T17:18:00.000Z",3890260,2506672,8293352,43956,0,92.5,9699324
"2026-05-20T17:18:20.000Z",3825556,2509704,8297644,44224,0,92.51,9699640
"2026-05-20T17:18:40.000Z",3731264,2508952,8300336,44064,0,92.54,9702804
"2026-05-20T17:19:00.000Z",3731264,2505212,8308256,44092,0,92.59,9708300
"2026-05-20T17:19:20.000Z",3733744,2499860,8316860,43720,0,92.7,9719460
"2026-05-20T17:19:40.000Z",3848884,2498668,8322692,43744,0,92.73,9722512
"2026-05-20T17:20:00.000Z",3848888,2498036,8324360,43804,0,92.74,9724064
"2026-05-20T17:20:20.000Z",3828684,2497568,8325892,44240,0,92.74,9724228
"2026-05-20T17:20:40.000Z",3713612,2497200,8327032,44120,0,92.73,9723340
"2026-05-20T17:21:00.000Z",3713620,2496728,8328180,44612,0,92.71,9721204
"2026-05-20T17:21:20.000Z",3714780,2494864,8331808,44384,0,92.74,9723692
"2026-05-20T17:21:40.000Z",3599112,2494080,8334132,44056,0,92.77,9727328
"2026-05-20T17:22:00.000Z",3599136,2484348,8348152,44124,0,92.89,9739516
"2026-05-20T17:22:20.000Z",3671176,2483776,8349464,44160,0,92.9,9740516
"2026-05-20T17:22:40.000Z",3797708,2482384,8351804,44152,0,92.95,9745920
"2026-05-20T17:23:00.000Z",3798768,2472672,8366124,44444,0,93.1,9762132
"2026-05-20T17:23:20.000Z",3736940,2472132,8367812,44128,0,93.11,9762444
"2026-05-20T17:23:40.000Z",3682676,2499692,8296844,43720,0,92.61,9710780
"2026-05-20T17:24:00.000Z",3787340,2477852,8337680,43108,0,92.91,9741708
"2026-05-20T17:24:20.000Z",3835092,2476248,8341356,43104,0,92.72,9721700
"2026-05-20T17:24:40.000Z",3678712,2585200,8342536,42920,0,92.53,9702004
"2026-05-20T17:25:00.000Z",3678808,2583788,8346180,43132,0,92.55,9704572
"2026-05-20T17:25:20.000Z",3641972,2583124,8347968,42816,0,92.55,9704292
"2026-05-20T17:25:40.000Z",3985420,2581952,8349940,43472,0,92.54,9702992
"2026-05-20T17:26:00.000Z",3988024,2584412,8382748,40660,0,92.97,9747716
"2026-05-20T17:26:20.000Z",3991596,2537736,8361076,40640,0,92.9,9741312
"2026-05-20T17:26:40.000Z",4116232,2524056,8350908,40032,0,93,9751500
"2026-05-20T17:27:00.000Z",4116800,2520720,8367208,40480,0,92.99,9750072
"2026-05-20T17:27:20.000Z",4143000,2466916,8445296,39712,0,93.64,9818496
"2026-05-20T17:27:40.000Z",4718144,2445608,8312008,37888,0,92.97,9747864
"2026-05-20T17:28:00.000Z",4969892,2473944,8227820,37220,0,92.42,9690692
"2026-05-20T17:28:20.000Z",4952384,2470176,8242936,37080,0,92.57,9705960
"2026-05-20T17:28:40.000Z",4840548,2470800,8134976,36660,0,91.6,9604748
"2026-05-20T17:29:00.000Z",5407376,2495364,8036840,36136,0,90.93,9533920
"2026-05-20T17:29:20.000Z",5409464,2486608,8057084,35796,0,91.05,9546480
"2026-05-20T17:29:40.000Z",5378004,2514044,7983188,35392,0,90.49,9488644
"2026-05-20T17:30:00.000Z",5262920,2512368,7996044,35020,0,90.55,9494520
"2026-05-20T17:30:20.000Z",5262684,2514888,8006204,35144,0,90.7,9510404
"2026-05-20T17:30:40.000Z",5238084,2508964,8011204,34988,0,90.69,9509064
"2026-05-20T17:31:00.000Z",5071336,2524816,7975712,35132,0,90.4,9478688
"2026-05-20T17:31:20.000Z",5071652,2522080,7986836,35252,0,90.48,9487168
"2026-05-20T17:31:40.000Z",5089808,2530116,7955836,35228,0,90.26,9464316
"2026-05-20T17:32:00.000Z",4954460,2532976,7951928,35460,0,90.15,9452140
"2026-05-20T17:32:20.000Z",4955292,2528268,7967344,35684,0,90.27,9464616
"2026-05-20T17:32:40.000Z",4867176,2530760,7959624,35496,0,90.23,9460536
"2026-05-20T17:33:00.000Z",4783244,2533920,7952420,35776,0,90.17,9454100
"2026-05-20T17:33:20.000Z",4783252,2532008,7958112,35728,0,90.2,9457388
"2026-05-20T17:33:40.000Z",4870780,2536116,7951132,35996,0,90.11,9447952
"2026-05-20T17:34:00.000Z",4619120,2533696,7967104,36428,0,90.2,9457964
"2026-05-20T17:34:20.000Z",4619188,2532108,7980680,36408,0,90.31,9469036
"2026-05-20T17:34:40.000Z",4588652,2530596,7987732,36696,0,90.38,9476148
"2026-05-20T17:35:00.000Z",4525736,2529508,7993488,37284,0,90.37,9475372
"2026-05-20T17:35:20.000Z",4525744,2527880,7997928,36860,0,90.4,9478768
"2026-05-20T17:35:40.000Z",4465108,2526988,8000956,37616,0,90.4,9479036
"2026-05-20T17:36:00.000Z",4223936,2525620,8004280,37900,0,90.42,9481136
"2026-05-20T17:36:20.000Z",4224260,2524380,8007660,39132,0,90.44,9482968
"2026-05-20T17:36:40.000Z",4216580,2520632,8015720,38700,0,90.52,9491624
"2026-05-20T17:37:00.000Z",4113344,2518652,8020420,38920,0,90.54,9493268
"2026-05-20T17:37:20.000Z",4113464,2516740,8025388,38904,0,90.56,9495784
"2026-05-20T17:37:40.000Z",4105660,2515024,8029496,39112,0,90.63,9503344
"2026-05-20T17:38:00.000Z",4105784,2514116,8031940,39424,0,90.61,9500608
"2026-05-20T17:38:20.000Z",4105784,2512732,8035300,39628,0,90.63,9503212
"2026-05-20T17:38:40.000Z",4113896,2540580,8018088,39632,0,90.43,9482104
"2026-05-20T17:39:00.000Z",3925152,2539000,8025932,40508,0,90.42,9481000
"2026-05-20T17:39:20.000Z",3925152,2535560,8035396,40316,0,90.5,9488980
"2026-05-20T17:39:40.000Z",3928404,2532860,8044768,40952,0,90.55,9494920
"2026-05-20T17:40:00.000Z",3792088,2532080,8047252,41872,0,90.53,9492556
"2026-05-20T17:40:20.000Z",3812212,2529844,8051368,42140,0,90.54,9493304
"2026-05-20T17:40:40.000Z",3801000,2529412,8052392,42856,0,90.48,9487248
"2026-05-20T17:41:00.000Z",3686280,2528368,8054924,43412,0,90.48,9487292
"2026-05-20T17:41:20.000Z",3687012,2525212,8062424,42880,0,90.46,9485508
"2026-05-20T17:41:40.000Z",3658224,2523908,8065160,43092,0,90.51,9490564
"2026-05-20T17:42:00.000Z",3637628,2522064,8070532,43524,0,90.5,9489436
"2026-05-20T17:42:20.000Z",3639176,2521376,8071892,44160,0,90.49,9488128
"2026-05-20T17:42:40.000Z",3677160,2519636,8074688,44892,0,90.53,9492068
"2026-05-20T17:43:00.000Z",3706860,2518800,8076308,45072,0,90.47,9485900
"2026-05-20T17:43:20.000Z",3708464,2517868,8078784,45180,0,90.45,9483788
"2026-05-20T17:43:40.000Z",3757736,2516704,8081372,45340,0,90.44,9483064
"2026-05-20T17:44:00.000Z",3600476,2515680,8083708,46276,0,90.44,9482772
"2026-05-20T17:44:20.000Z",3600548,2514876,8085052,46256,0,90.45,9483520
"2026-05-20T17:44:40.000Z",3527756,2514592,8085760,46888,0,90.41,9479524
"2026-05-20T17:45:00.000Z",3957660,2514736,8087116,39652,0,90.79,9519508
"2026-05-20T17:45:20.000Z",3957668,2510632,8093448,38352,0,90.95,9536176
"2026-05-20T17:45:40.000Z",4677140,2605268,8214656,33312,0,91.8,9625100
"2026-05-20T17:46:00.000Z",5033652,2474640,8418588,30304,0,93.36,9789480
"2026-05-20T17:46:20.000Z",5033844,2455124,8424916,29024,0,93.55,9809216
"2026-05-20T17:46:40.000Z",4975492,2448904,8433468,28640,0,93.55,9809468
"2026-05-20T17:47:00.000Z",5038624,2511984,8443860,28544,0,93.38,9791064
