"Time","Usage for esxilocal.hbmsolutions.mt","Usage for 0","Usage for 2","Usage for 1","Usage for 3","Usage in MHz for esxilocal.hbmsolutions.mt"
"2026-05-19T18:31:40.000Z",15.32,20.78,10.75,7.01,22.72,2880
"2026-05-19T18:32:00.000Z",12.67,9.13,12.52,17.14,11.87,2382
"2026-05-19T18:32:20.000Z",12.55,11.71,13.03,11.63,13.85,2361
"2026-05-19T18:32:40.000Z",10.01,8.31,10.49,9.1,12.14,1883
"2026-05-19T18:33:00.000Z",10.77,6.98,14.2,8.25,13.65,2026
"2026-05-19T18:33:20.000Z",12.9,4.88,14.91,17.13,14.7,2426
"2026-05-19T18:33:40.000Z",10.95,8.03,13.62,7.51,14.65,2060
"2026-05-19T18:34:00.000Z",13.68,22.73,15.63,4.91,11.44,2572
"2026-05-19T18:34:20.000Z",16.47,16.28,16.79,17.88,14.92,3096
"2026-05-19T18:34:40.000Z",10.89,14.37,14.98,4.25,9.98,2048
"2026-05-19T18:35:00.000Z",11.44,15.53,12.37,4,13.86,2151
"2026-05-19T18:35:20.000Z",12.25,14.91,13.71,4.63,15.76,2304
"2026-05-19T18:35:40.000Z",10.42,8.92,12.62,6.55,13.58,1959
"2026-05-19T18:36:00.000Z",15.93,20.76,11.68,17.23,14.06,2996
"2026-05-19T18:36:20.000Z",13.56,5.19,12.23,21.71,15.12,2550
"2026-05-19T18:36:40.000Z",15.2,11.84,9.04,25.19,14.73,2859
"2026-05-19T18:37:00.000Z",11.83,19.78,10.12,3.42,14,2225
"2026-05-19T18:37:20.000Z",11.71,12.34,15.21,7.75,11.55,2203
"2026-05-19T18:37:40.000Z",13.09,20.46,14.41,6.35,11.12,2461
"2026-05-19T18:38:00.000Z",10.22,7.42,13.25,9.13,11.07,1921
"2026-05-19T18:38:20.000Z",15.12,18.76,14.07,17.51,10.14,2842
"2026-05-19T18:38:40.000Z",13.86,15.3,14.01,10.27,15.86,2606
"2026-05-19T18:39:00.000Z",14.3,21.11,14.37,5.93,15.78,2689
"2026-05-19T18:39:20.000Z",17.19,12.09,18.02,18.17,20.49,3233
"2026-05-19T18:39:40.000Z",14.67,22.82,17.01,3.95,14.91,2759
"2026-05-19T18:40:00.000Z",11.79,8.38,14.61,11.51,12.66,2217
"2026-05-19T18:40:20.000Z",17.07,19.89,15.67,18.16,14.55,3209
"2026-05-19T18:40:40.000Z",17.74,36.25,12.7,6.19,15.81,3335
"2026-05-19T18:41:00.000Z",11.75,14.47,13.26,6.24,13.05,2210
"2026-05-19T18:41:20.000Z",13.14,10.28,17.86,9.26,15.18,2471
"2026-05-19T18:41:40.000Z",17.87,23.59,15.68,17.22,15,3360
"2026-05-19T18:42:00.000Z",11.91,11.79,15.66,7.7,12.49,2239
"2026-05-19T18:42:20.000Z",9.51,3.86,13.98,8.66,11.52,1788
"2026-05-19T18:42:40.000Z",13.9,18.82,13.72,7.71,15.37,2614
"2026-05-19T18:43:00.000Z",14.7,27.42,13.3,4.46,13.61,2764
"2026-05-19T18:43:20.000Z",13.42,18.36,11.94,10.61,12.78,2523
"2026-05-19T18:43:40.000Z",17.02,14.64,18.67,19.84,14.94,3201
"2026-05-19T18:44:00.000Z",18.33,33.55,14.49,7.53,17.73,3446
"2026-05-19T18:44:20.000Z",17.37,25.67,18.68,4.78,20.37,3267
"2026-05-19T18:44:40.000Z",16.67,24.62,16.68,12.81,12.56,3134
"2026-05-19T18:45:00.000Z",11.01,8.95,14.77,7.25,13.07,2070
"2026-05-19T18:45:20.000Z",14.99,22.42,12.71,8.49,16.33,2818
"2026-05-19T18:45:40.000Z",14.25,14.06,19.68,5.3,17.94,2679
"2026-05-19T18:46:00.000Z",14.19,20.3,13.04,10.41,13.01,2668
"2026-05-19T18:46:20.000Z",11.63,9.89,16.33,7.9,12.38,2186
"2026-05-19T18:46:40.000Z",14.52,5.88,16.05,19.44,16.69,2730
"2026-05-19T18:47:00.000Z",12.65,9.36,11.4,18.25,11.59,2379
"2026-05-19T18:47:20.000Z",12.62,12.11,14.34,7.8,16.21,2372
"2026-05-19T18:47:40.000Z",11.18,4.49,15.26,11.7,13.27,2102
"2026-05-19T18:48:00.000Z",13.77,18.76,13.88,10.7,11.76,2590
"2026-05-19T18:48:20.000Z",14.68,19.98,15,9.06,14.71,2761
"2026-05-19T18:48:40.000Z",11.56,8.11,14.35,7.79,15.97,2173
"2026-05-19T18:49:00.000Z",15.62,4.54,18.88,21.76,17.31,2937
"2026-05-19T18:49:20.000Z",15.08,4.74,18.07,21.45,16.08,2836
"2026-05-19T18:49:40.000Z",14.83,22.95,10.72,9.75,15.91,2789
"2026-05-19T18:50:00.000Z",14.4,18.47,13.31,13.37,12.44,2707
"2026-05-19T18:50:20.000Z",13.63,22.58,14.75,6.43,10.76,2563
"2026-05-19T18:50:40.000Z",15.99,33.33,11.76,4.98,13.88,3006
"2026-05-19T18:51:00.000Z",16.53,29.85,13.62,10.5,12.13,3107
"2026-05-19T18:51:20.000Z",15.93,18.41,19.9,6.1,19.29,2995
"2026-05-19T18:51:40.000Z",13.12,8.13,15.15,5.19,24,2466
"2026-05-19T18:52:00.000Z",11.68,15.33,12.16,4.92,14.32,2197
"2026-05-19T18:52:20.000Z",15.49,17.73,16.08,13.51,14.65,2913
"2026-05-19T18:52:40.000Z",13.08,8.57,13.32,16.89,13.55,2460
"2026-05-19T18:53:00.000Z",10.94,12.76,8,16.59,6.41,2057
"2026-05-19T18:53:20.000Z",14.51,14.05,10.9,14.13,18.95,2728
"2026-05-19T18:53:40.000Z",12.13,11.85,9.29,12.16,15.22,2281
"2026-05-19T18:54:00.000Z",31.51,29.8,41.11,25.73,29.4,5924
"2026-05-19T18:54:20.000Z",36.7,36.94,32.87,35.78,41.2,6900
"2026-05-19T18:54:40.000Z",56.34,60.03,51.73,57,56.58,10592
"2026-05-19T18:55:00.000Z",44.9,43.1,48.5,42.83,45.18,8442
"2026-05-19T18:55:20.000Z",34.96,32.3,28.72,42.55,36.28,6574
"2026-05-19T18:55:40.000Z",25.69,26.5,30.54,30.46,15.26,4830
"2026-05-19T18:56:00.000Z",19.53,16.78,32.87,18.02,10.47,3673
"2026-05-19T18:56:20.000Z",20.35,18.97,22.83,20.13,19.45,3825
"2026-05-19T18:56:40.000Z",23.25,23.37,22.25,23.02,24.36,4371
"2026-05-19T18:57:00.000Z",16.45,21.15,8.42,17.85,18.39,3093
"2026-05-19T18:57:20.000Z",14.19,14.98,9.01,14.46,18.32,2669
"2026-05-19T18:57:40.000Z",12.8,15.62,9.7,13.97,11.92,2407
"2026-05-19T18:58:00.000Z",29.3,25.63,39.47,29.54,22.55,5508
"2026-05-19T18:58:20.000Z",16.71,18.52,13.91,18.45,15.97,3143
"2026-05-19T18:58:40.000Z",16.55,15.77,16.89,14.84,18.7,3112
"2026-05-19T18:59:00.000Z",17.68,17.89,23.25,17.03,12.57,3325
"2026-05-19T18:59:20.000Z",17.8,17.56,11.56,18.12,23.94,3346
"2026-05-19T18:59:40.000Z",15.88,19.17,8.72,18.81,16.8,2985
"2026-05-19T19:00:00.000Z",12.11,13.27,12.76,14.91,7.51,2278
"2026-05-19T19:00:20.000Z",16.19,22.8,17.6,9.92,14.46,3045
"2026-05-19T19:00:40.000Z",12.98,13.12,13.19,10.3,15.3,2440
"2026-05-19T19:01:00.000Z",15.92,12.34,17.29,17.52,16.54,2994
"2026-05-19T19:01:20.000Z",18.82,21.06,13.64,18.59,21.98,3538
"2026-05-19T19:01:40.000Z",15.87,15.46,10.78,14.8,22.47,2985
"2026-05-19T19:02:00.000Z",13.72,16.53,9.6,16.23,12.51,2579
"2026-05-19T19:02:20.000Z",20.23,23.23,19.25,21.38,17.08,3805
"2026-05-19T19:02:40.000Z",13.51,20.52,8.16,14.35,11.01,2540
"2026-05-19T19:03:00.000Z",16.96,22.44,12.69,23.95,8.78,3189
"2026-05-19T19:03:20.000Z",15.82,12.57,18.47,15.67,16.57,2974
"2026-05-19T19:03:40.000Z",15.3,15.36,12.2,13.07,20.57,2877
"2026-05-19T19:04:00.000Z",13.01,15.13,11.48,13.87,11.56,2446
"2026-05-19T19:04:20.000Z",13.53,12.93,15.95,11.03,14.2,2544
"2026-05-19T19:04:40.000Z",20.76,17.14,24.58,18.79,22.54,3904
"2026-05-19T19:05:00.000Z",14.03,20.25,11.49,16.36,8.02,2639
"2026-05-19T19:05:20.000Z",17.3,16.93,20.59,19.25,12.4,3252
"2026-05-19T19:05:40.000Z",15.46,16.49,23.02,13.76,8.56,2906
"2026-05-19T19:06:00.000Z",43.85,47.5,41.35,43.64,42.89,8244
"2026-05-19T19:06:20.000Z",46.73,46.01,41.93,44.95,54.05,8786
"2026-05-19T19:06:40.000Z",30.72,35.37,14.3,36.56,36.63,5775
"2026-05-19T19:07:00.000Z",20.17,25.28,11.08,22.13,22.2,3793
"2026-05-19T19:07:20.000Z",20.44,18.5,16.19,16.73,30.33,3842
"2026-05-19T19:07:40.000Z",16.79,17.96,20.47,8.54,20.17,3156
"2026-05-19T19:08:00.000Z",16.35,9.53,18.74,16.59,20.55,3074
"2026-05-19T19:08:20.000Z",18.64,11.99,21.88,21.5,19.16,3504
"2026-05-19T19:08:40.000Z",16.02,15.24,17.63,12.57,18.64,3012
"2026-05-19T19:09:00.000Z",13.96,11.51,18.05,9.21,17.07,2624
"2026-05-19T19:09:20.000Z",20.03,11.73,20.53,22.9,24.94,3765
"2026-05-19T19:09:40.000Z",25.38,25.93,31.62,13.57,30.42,4772
"2026-05-19T19:10:00.000Z",21.38,31.19,20.47,15.57,18.3,4020
"2026-05-19T19:10:20.000Z",15.88,11.8,21.51,9.52,20.7,2986
"2026-05-19T19:10:40.000Z",13.98,16.35,14.01,8.08,17.51,2630
"2026-05-19T19:11:00.000Z",17.41,12.66,20.06,16.95,19.99,3274
"2026-05-19T19:11:20.000Z",27.19,28,32.56,18.64,29.58,5113
"2026-05-19T19:11:40.000Z",18.89,20.97,18.52,16.68,19.39,3551
"2026-05-19T19:12:00.000Z",18.91,12.59,16.99,28.64,17.42,3556
"2026-05-19T19:12:20.000Z",19.64,19.07,19.68,19.77,20.04,3693
"2026-05-19T19:12:40.000Z",15.28,18.08,15.99,12.58,14.49,2874
"2026-05-19T19:13:00.000Z",18.13,20.99,23.6,17.8,10.11,3408
"2026-05-19T19:13:20.000Z",14.88,16.82,10.99,17.78,13.93,2798
"2026-05-19T19:13:40.000Z",14.06,18.59,5.9,18.84,12.91,2644
"2026-05-19T19:14:00.000Z",19.1,18.21,15.24,17.37,25.56,3591
"2026-05-19T19:14:20.000Z",12.45,13.53,9.32,17.99,8.97,2342
"2026-05-19T19:14:40.000Z",20.65,20.47,34.25,21.65,6.24,3883
"2026-05-19T19:15:00.000Z",13.81,18.59,5.62,18.58,12.46,2597
"2026-05-19T19:15:20.000Z",12.28,14.79,12.82,16.56,4.94,2309
"2026-05-19T19:15:40.000Z",16.01,17.45,21.75,19.27,5.55,3010
"2026-05-19T19:16:00.000Z",16.28,14.42,14.17,15.44,21.08,3061
"2026-05-19T19:16:20.000Z",16.25,15.48,24.01,16.55,8.95,3055
"2026-05-19T19:16:40.000Z",17.85,16.36,13.74,17.77,23.55,3357
"2026-05-19T19:17:00.000Z",12.52,17.82,8.38,14.07,9.81,2354
"2026-05-19T19:17:20.000Z",15.33,17.62,19.43,16.54,7.72,2882
"2026-05-19T19:17:40.000Z",14.46,19.92,8.87,19.44,9.59,2718
"2026-05-19T19:18:00.000Z",17.53,17.86,4.41,18.49,29.34,3295
"2026-05-19T19:18:20.000Z",12.91,19.93,5.76,17.51,8.46,2428
"2026-05-19T19:18:40.000Z",18.79,19.27,25.87,21.12,8.92,3534
"2026-05-19T19:19:00.000Z",18.12,32.96,18.31,4.55,16.67,3407
"2026-05-19T19:19:20.000Z",17.29,18.76,16.32,16.55,17.53,3251
"2026-05-19T19:19:40.000Z",18.72,31.38,17.16,5.5,20.84,3519
"2026-05-19T19:20:00.000Z",15.77,23.79,16.96,5.75,16.58,2965
"2026-05-19T19:20:20.000Z",15.75,16.83,17.22,9.71,19.22,2961
"2026-05-19T19:20:40.000Z",14.11,9.05,20.83,6.41,20.16,2653
"2026-05-19T19:21:00.000Z",16.99,21.35,11.99,20.81,13.82,3195
"2026-05-19T19:21:20.000Z",21.23,27.27,17.69,24.42,15.54,3992
"2026-05-19T19:21:40.000Z",41.03,42.51,44.72,42.4,34.51,7715
"2026-05-19T19:22:00.000Z",37.99,35.56,46.4,28.82,41.19,7143
"2026-05-19T19:22:20.000Z",34.46,47.4,29.87,34.7,25.87,6479
"2026-05-19T19:22:40.000Z",29.19,43.05,21.1,40.48,12.13,5488
"2026-05-19T19:23:00.000Z",21.25,30.44,13.38,31.18,9.99,3995
"2026-05-19T19:23:20.000Z",15.33,21.25,13.7,21.06,5.31,2882
"2026-05-19T19:23:40.000Z",13.86,20.48,7.12,16.96,10.87,2606
